Year,1,2,3,4,5,6,7,8,9,10,11,12
2021,6.801700000000001,-2.697700000000004,4.701100000000006,0.6886000000000058,-4.117300000000014,4.964899999999997,-5.250599999999995,13.454600000000008,4.297199999999993,8.118999999999996,3.86380000000001,4.3740999999999985
2022,-14.162100000000011,8.928100000000013,1.6015999999999986,1.8875999999999842,-2.105699999999997,-1.220599999999995,6.555,1.6077000000000043,5.296499999999996,3.195,-1.5404000000000089,11.126900000000004
2023,7.181600000000017,7.651299999999973,1.9540999999999986,0.1568000000000029,1.0025,0.09330000000001745,7.131800000000004,-1.6878000000000246,16.54800000000003,9.554199999999982,-8.011599999999998,-4.983199999999997
2024,14.146800000000004,-0.5009000000000015,6.094500000000007,-1.9881999999999973,11.602599999999983,7.8436999999999895,11.09880000000001,13.734300000000003,-1.3884000000000014,14.072799999999988,-16.707699999999967,4.428399999999965
2025,13.494100000000033,-3.240700000000033,-1.5564999999999782,7.6629000000000085,-7.843600000000006,14.1659,2.3209999999999855,-1.4786000000000057,2.4774000000000163,7.549599999999991,3.2247000000000114,3.8725
