Year,1,2,3,4,5,6,7,8,9,10,11,12
2021,1.8623999999999978,2.4451000000000023,9.563099999999995,0.15590000000000145,0.40370000000000805,2.283099999999995,4.157000000000007,3.528899999999994,2.955100000000002,2.298099999999995,5.2299999999999995,0.8596000000000095
2022,0.8271999999999934,0.788199999999997,6.740400000000009,0.8486999999999898,1.8552000000000044,11.930200000000005,-4.827000000000007,4.5970000000000075,1.2411999999999899,1.9417000000000006,3.6824000000000163,10.123600000000007
2023,2.4277999999999884,-4.15260000000002,-0.37919999999998255,-4.899099999999999,-0.11040000000000873,5.224599999999991,2.0544000000000233,-5.575,9.388099999999977,-3.825999999999986,1.2063999999999941,5.219099999999999
2024,2.8627999999999885,0.3843000000000029,0.9772000000000116,13.124399999999985,-0.019499999999970898,0.23379999999997378,2.354300000000003,2.110699999999997,-8.90489999999998,7.132000000000008,4.186999999999971,-2.0841999999999827
2025,-4.812900000000009,0.5772999999999956,-0.06610000000000582,-4.535499999999993,12.421100000000006,4.516100000000005,1.6302000000000043,3.351499999999978,9.279000000000014,-4.973300000000017,6.8536000000000055,4.336000000000022
