DATE,BALANCE,EQUITY,DEPOSIT_LOAD,Trade_Profit,Equity,Peak_Equity,Drawdown_USD,Drawdown_Pct,Trade_Return_Pct
2025-07-16 09:19:00,21516.68,21524.11,0.0,0.0,21516.68,21722.71,-206.02999999999884,-0.9484544055506833,0.0
2025-07-16 09:20:00,21516.68,21516.68,0.0,0.0,21516.68,21722.71,-206.02999999999884,-0.9484544055506833,0.0
2025-07-17 15:30:00,21510.5,21562.41,0.3942,-6.180000000000291,21510.5,21722.71,-212.20999999999913,-0.9769038945877339,-0.02872190319324492
2025-07-17 17:37:00,21510.5,21482.54,0.0,0.0,21510.5,21722.71,-212.20999999999913,-0.9769038945877339,0.0
2025-07-17 20:00:00,21510.5,21510.5,0.0,0.0,21510.5,21722.71,-212.20999999999913,-0.9769038945877339,0.0
2025-07-18 10:40:00,21405.56,21562.63,0.9043,-104.93999999999869,21405.56,21722.71,-317.1499999999978,-1.4599927909547097,-0.4878547686013746
2025-07-18 15:23:00,21405.56,21414.53,0.0,0.0,21405.56,21722.71,-317.1499999999978,-1.4599927909547097,0.0
2025-07-18 16:20:00,21405.56,21405.56,0.0,0.0,21405.56,21722.71,-317.1499999999978,-1.4599927909547097,0.0
2025-07-21 10:32:00,21658.26,21393.9,0.0,252.6999999999971,21658.26,21722.71,-64.45000000000073,-0.29669410492521753,1.1805344032111147
2025-07-21 19:27:00,21658.26,21678.72,0.8303,0.0,21658.26,21722.71,-64.45000000000073,-0.29669410492521753,0.0
2025-07-21 20:00:00,21658.26,21658.26,0.0,0.0,21658.26,21722.71,-64.45000000000073,-0.29669410492521753,0.0
2025-07-22 10:14:00,21552.15,21726.66,1.0586,-106.10999999999694,21552.15,21722.71,-170.55999999999767,-0.7851690696050249,-0.4899285538173286
2025-07-22 13:04:00,21552.15,21554.65,0.0,0.0,21552.15,21722.71,-170.55999999999767,-0.7851690696050249,0.0
2025-07-22 13:05:00,21552.15,21552.15,0.0,0.0,21552.15,21722.71,-170.55999999999767,-0.7851690696050249,0.0
2025-07-23 09:00:00,21448.21,21552.76,0.348,-103.94000000000233,21448.21,21722.71,-274.5,-1.2636544887815564,-0.48227207030390157
2025-07-23 14:18:00,21448.21,21452.86,0.0,0.0,21448.21,21722.71,-274.5,-1.2636544887815564,0.0
2025-07-23 14:43:00,21448.21,21448.21,0.0,0.0,21448.21,21722.71,-274.5,-1.2636544887815564,0.0
2025-07-24 11:38:00,21510.37,21418.5,0.0,62.159999999999854,21510.37,21722.71,-212.34000000000015,-0.9775023466224985,0.28981439476767457
2025-07-24 19:14:00,21510.37,21518.8,0.5344,0.0,21510.37,21722.71,-212.34000000000015,-0.9775023466224985,0.0
2025-07-24 20:00:00,21510.37,21510.37,0.0,0.0,21510.37,21722.71,-212.34000000000015,-0.9775023466224985,0.0
2025-07-25 11:04:00,21379.76,21382.79,0.0,-130.61000000000058,21379.76,21722.71,-342.9500000000007,-1.578762502468618,-0.6071955061674931
2025-07-25 11:05:00,21379.76,21379.76,0.0,0.0,21379.76,21722.71,-342.9500000000007,-1.578762502468618,0.0
2025-07-28 10:18:00,21465.11,21329.13,0.0,85.35000000000218,21465.11,21722.71,-257.59999999999854,-1.185855724262758,0.39920934566151434
2025-07-28 19:16:00,21465.11,21471.92,0.6753,0.0,21465.11,21722.71,-257.59999999999854,-1.185855724262758,0.0
2025-07-28 20:00:00,21465.11,21465.11,0.0,0.0,21465.11,21722.71,-257.59999999999854,-1.185855724262758,0.0
2025-07-29 09:11:00,21364.38,21494.4,0.8142,-100.72999999999956,21364.38,21722.71,-358.3299999999981,-1.6495639816578966,-0.46927316002573277
2025-07-29 10:14:00,21364.38,21371.42,0.0,0.0,21364.38,21722.71,-358.3299999999981,-1.6495639816578966,0.0
