DATE,BALANCE,EQUITY,DEPOSIT_LOAD,Trade_Profit,Equity,Peak_Equity,Drawdown_USD,Drawdown_Pct,Trade_Return_Pct
2021-01-01 00:00:00,10000.0,10000.0,0.0,0.0,10000.0,10000.0,0.0,0.0,0.0
2021-01-08 02:10:00,9900.42,10010.27,1.244,-99.57999999999993,9900.42,10000.0,-99.57999999999993,-0.9957999999999992,-0.9957999999999992
2021-01-08 06:34:00,9900.42,9900.81,0.0,0.0,9900.42,10000.0,-99.57999999999993,-0.9957999999999992,0.0
2021-01-08 06:36:00,9900.42,9900.42,0.0,0.0,9900.42,10000.0,-99.57999999999993,-0.9957999999999992,0.0
2021-01-15 11:49:00,9796.96,10024.32,1.2906,-103.46000000000095,9796.96,10000.0,-203.04000000000087,-2.0304000000000086,-1.045006171455362
2021-01-15 15:44:00,9796.96,9820.62,0.0,0.0,9796.96,10000.0,-203.04000000000087,-2.0304000000000086,0.0
2021-01-15 15:45:00,9796.96,9796.96,0.0,0.0,9796.96,10000.0,-203.04000000000087,-2.0304000000000086,0.0
2021-01-22 02:06:00,9699.72,9801.77,1.2399,-97.23999999999978,9699.72,10000.0,-300.28000000000065,-3.0028000000000064,-0.9925527918864606
2021-01-22 04:51:00,9699.72,9702.58,0.0,0.0,9699.72,10000.0,-300.28000000000065,-3.0028000000000064,0.0
2021-01-22 04:58:00,9699.72,9699.72,0.0,0.0,9699.72,10000.0,-300.28000000000065,-3.0028000000000064,0.0
2021-01-29 03:07:00,10009.68,9623.56,0.0,309.96000000000095,10009.68,10009.68,0.0,0.0,3.1955561603840206
2021-01-29 14:42:00,10009.68,10007.58,1.2905,0.0,10009.68,10009.68,0.0,0.0,0.0
2021-01-29 14:43:00,10009.68,10009.68,0.0,0.0,10009.68,10009.68,0.0,0.0,0.0
2021-02-05 03:07:00,10209.04,9942.76,0.0,199.36000000000058,10209.04,10209.04,0.0,0.0,1.9916720614445276
2021-02-05 19:16:00,10209.04,10267.14,1.225,0.0,10209.04,10209.04,0.0,0.0,0.0
2021-02-05 23:00:00,10209.04,10209.04,0.0,0.0,10209.04,10209.04,0.0,0.0,0.0
2021-02-12 02:14:00,10106.7,10223.74,1.2508,-102.34000000000015,10106.7,10209.04,-102.34000000000015,-1.0024448919780913,-1.0024448919780913
2021-02-12 04:52:00,10106.7,10110.34,0.0,0.0,10106.7,10209.04,-102.34000000000015,-1.0024448919780913,0.0
2021-02-12 04:53:00,10106.7,10106.7,0.0,0.0,10106.7,10209.04,-102.34000000000015,-1.0024448919780913,0.0
2021-02-19 02:17:00,10007.58,10148.84,1.2208,-99.1200000000008,10007.58,10209.04,-201.46000000000095,-1.9733491102003806,-0.9807355516637556
2021-02-19 03:07:00,10007.58,10009.68,0.0,0.0,10007.58,10209.04,-201.46000000000095,-1.9733491102003806,0.0
2021-02-19 03:10:00,10007.58,10007.58,0.0,0.0,10007.58,10209.04,-201.46000000000095,-1.9733491102003806,0.0
2021-02-26 04:47:00,9908.6,10109.92,1.2245,-98.97999999999956,9908.6,10209.04,-300.4400000000005,-2.942881994781101,-0.9890502998726921
2021-02-26 07:30:00,9908.6,9960.12,0.0,0.0,9908.6,10209.04,-300.4400000000005,-2.942881994781101,0.0
2021-02-26 07:31:00,9908.6,9908.6,0.0,0.0,9908.6,10209.04,-300.4400000000005,-2.942881994781101,0.0
2021-03-05 15:32:00,9985.1,9820.85,0.0,76.5,9985.1,10209.04,-223.9400000000005,-2.1935461120732263,0.7720565972993156
2021-03-05 16:20:00,9985.1,10129.25,1.2535,0.0,9985.1,10209.04,-223.9400000000005,-2.1935461120732263,0.0
2021-03-05 23:00:00,9985.1,9985.1,0.0,0.0,9985.1,10209.04,-223.9400000000005,-2.1935461120732263,0.0
2021-03-12 03:35:00,9888.5,10034.38,1.203,-96.60000000000036,9888.5,10209.04,-320.5400000000009,-3.1397663247474874,-0.9674414878168508
2021-03-12 05:00:00,9888.5,9894.8,0.0,0.0,9888.5,10209.04,-320.5400000000009,-3.1397663247474874,0.0
